session_id,user_id,session_date,source,device,page_views,session_duration
13884,896,2025-09-13,Paid,Mobile,3,599
13885,58,2025-09-13,Organic,Mobile,8,647
13886,220,2025-09-13,Social,Mobile,13,867
13887,1292,2025-09-13,Organic,Mobile,12,353
13888,914,2025-09-13,Social,Desktop,6,127
13889,1095,2025-09-13,Referral,Mobile,13,574
13890,503,2025-09-13,Referral,Desktop,15,754
13891,1274,2025-09-13,Organic,Mobile,12,248
13892,1402,2025-09-13,Referral,Desktop,5,839
13893,1207,2025-09-13,Paid,Mobile,11,898
13894,118,2025-09-13,Organic,Tablet,6,492
13895,1250,2025-09-13,Paid,Desktop,5,407
13896,371,2025-09-13,Paid,Mobile,7,791
13897,837,2025-09-13,Paid,Desktop,2,106
13898,918,2025-09-13,Paid,Desktop,10,74
13899,1759,2025-09-13,Organic,Desktop,4,91
13900,13,2025-09-13,Referral,Mobile,14,237
13901,1558,2025-09-13,Paid,Desktop,1,828
13902,1581,2025-09-13,Paid,Mobile,4,778
13903,120,2025-09-13,Social,Mobile,11,126
13904,1339,2025-09-13,Paid,Mobile,6,817
13905,651,2025-09-13,Referral,Mobile,4,190
13906,213,2025-09-13,Social,Tablet,10,181
13907,1792,2025-09-13,Organic,Mobile,1,421
13908,803,2025-09-13,Organic,Desktop,7,559
13909,93,2025-09-13,Organic,Desktop,8,514
13910,1782,2025-09-13,Organic,Tablet,5,178
13911,230,2025-09-13,Social,Mobile,15,203
13912,1209,2025-09-13,Organic,Desktop,8,317
13913,1015,2025-09-13,Social,Mobile,2,40
13914,1684,2025-09-13,Referral,Mobile,7,159
13915,1150,2025-09-13,Organic,Desktop,2,102
13916,1840,2025-09-13,Organic,Desktop,13,114
13917,1684,2025-09-13,Paid,Desktop,5,405
13918,1656,2025-09-13,Social,Desktop,14,289
13919,221,2025-09-13,Social,Mobile,1,392
13920,690,2025-09-13,Referral,Desktop,1,581
13921,812,2025-09-13,Paid,Desktop,5,587
13922,1268,2025-09-13,Referral,Desktop,14,56
13923,1426,2025-09-13,Referral,Mobile,1,610
13924,1421,2025-09-13,Organic,Tablet,5,797
13925,633,2025-09-13,Referral,Desktop,6,370
13926,247,2025-09-13,Social,Desktop,1,170
13927,1475,2025-09-13,Paid,Mobile,6,366
13928,404,2025-09-13,Social,Desktop,7,196
13929,1183,2025-09-13,Paid,Mobile,12,363
13930,1933,2025-09-13,Social,Desktop,3,743
13931,1392,2025-09-13,Paid,Desktop,10,486
13932,222,2025-09-13,Organic,Mobile,12,650
13933,1551,2025-09-13,Paid,Desktop,12,792
13934,846,2025-09-13,Paid,Desktop,1,383
13935,1511,2025-09-13,Organic,Desktop,11,572
13936,319,2025-09-13,Paid,Desktop,13,355
13937,229,2025-09-13,Social,Desktop,14,624
13938,1296,2025-09-13,Organic,Desktop,9,507
13939,933,2025-09-13,Organic,Tablet,15,541
13940,681,2025-09-13,Social,Mobile,7,861
13941,1876,2025-09-13,Paid,Desktop,14,806
13942,613,2025-09-13,Organic,Desktop,11,250
13943,742,2025-09-13,Organic,Desktop,8,516
13944,386,2025-09-13,Organic,Desktop,8,51
13945,776,2025-09-13,Paid,Desktop,4,307
13946,788,2025-09-13,Organic,Desktop,1,236
13947,793,2025-09-13,Social,Desktop,12,827
13948,1310,2025-09-13,Organic,Desktop,5,396
13949,1279,2025-09-13,Organic,Tablet,10,714
13950,1533,2025-09-13,Organic,Mobile,10,860
13951,717,2025-09-13,Social,Desktop,5,424
13952,1970,2025-09-13,Organic,Tablet,13,377
13953,1397,2025-09-13,Organic,Desktop,10,883
13954,730,2025-09-13,Referral,Desktop,11,485
13955,1707,2025-09-13,Referral,Tablet,3,723
13956,1121,2025-09-13,Organic,Desktop,9,797
13957,1698,2025-09-13,Organic,Mobile,10,847
13958,1803,2025-09-13,Social,Mobile,4,258
13959,1646,2025-09-13,Paid,Desktop,1,232
13960,235,2025-09-13,Organic,Desktop,5,765
13961,566,2025-09-13,Social,Desktop,7,234
13962,1486,2025-09-13,Referral,Mobile,9,539
13963,1489,2025-09-13,Referral,Desktop,2,192
13964,1526,2025-09-13,Organic,Mobile,2,403
13965,1648,2025-09-13,Paid,Desktop,8,638
13966,1123,2025-09-13,Organic,Mobile,11,143
13967,1185,2025-09-13,Paid,Desktop,5,876
13968,563,2025-09-13,Organic,Desktop,8,622
13969,182,2025-09-13,Social,Desktop,13,67
13970,551,2025-09-13,Paid,Desktop,11,317
13971,1000,2025-09-13,Social,Desktop,9,516
13972,1481,2025-09-13,Organic,Mobile,6,86
13973,1639,2025-09-13,Organic,Desktop,11,200
13974,881,2025-09-13,Paid,Desktop,3,829
13975,1660,2025-09-13,Paid,Desktop,10,104
13976,1821,2025-09-13,Organic,Desktop,12,582
13977,824,2025-09-13,Social,Mobile,9,213
13978,1044,2025-09-13,Referral,Mobile,13,304
13979,144,2025-09-13,Social,Desktop,6,376
13980,689,2025-09-13,Referral,Desktop,14,114
13981,1310,2025-09-13,Referral,Desktop,1,702
13982,1163,2025-09-13,Paid,Tablet,11,171
13983,199,2025-09-13,Paid,Tablet,4,383
13984,1661,2025-09-13,Organic,Desktop,1,213
13985,1470,2025-09-13,Organic,Desktop,5,456
13986,217,2025-09-13,Social,Desktop,6,746
13987,134,2025-09-13,Paid,Mobile,11,231
13988,219,2025-09-13,Social,Mobile,8,654
13989,1583,2025-09-13,Organic,Mobile,4,164
13990,1430,2025-09-13,Paid,Desktop,13,602
13991,1057,2025-09-13,Social,Tablet,4,561
13992,1517,2025-09-13,Organic,Desktop,1,879
13993,1890,2025-09-13,Organic,Mobile,9,357
13994,900,2025-09-13,Paid,Mobile,13,422
13995,339,2025-09-13,Social,Desktop,7,379
13996,118,2025-09-13,Paid,Mobile,6,412
13997,1313,2025-09-13,Organic,Desktop,15,331
13998,1512,2025-09-13,Social,Desktop,13,281
13999,1141,2025-09-13,Paid,Desktop,14,56
14000,44,2025-09-13,Organic,Desktop,13,111
14001,1147,2025-09-13,Social,Mobile,7,207
14002,15,2025-09-13,Organic,Mobile,4,287
14003,737,2025-09-13,Paid,Mobile,15,667
14004,299,2025-09-13,Social,Desktop,5,255
14005,1863,2025-09-13,Referral,Mobile,6,321
14006,1067,2025-09-13,Social,Desktop,6,758
14007,1652,2025-09-13,Organic,Desktop,4,524
14008,351,2025-09-13,Referral,Desktop,10,897
14009,548,2025-09-13,Organic,Desktop,8,261
14010,1878,2025-09-13,Organic,Mobile,13,712
14011,1598,2025-09-13,Paid,Desktop,4,40
14012,1647,2025-09-13,Paid,Mobile,12,302
14013,1535,2025-09-13,Paid,Desktop,8,72
14014,750,2025-09-13,Social,Desktop,8,282
14015,394,2025-09-13,Social,Tablet,6,513
14016,1893,2025-09-13,Organic,Desktop,13,261
14017,93,2025-09-13,Paid,Desktop,1,371
14018,1241,2025-09-13,Organic,Mobile,13,110
14019,687,2025-09-13,Organic,Mobile,12,41
14020,1242,2025-09-13,Social,Desktop,3,848
14021,567,2025-09-13,Organic,Desktop,11,440
14022,853,2025-09-13,Organic,Mobile,15,134
14023,924,2025-09-13,Referral,Desktop,1,196
14024,564,2025-09-13,Social,Mobile,2,591
14025,685,2025-09-13,Organic,Mobile,11,872
14026,1354,2025-09-13,Paid,Mobile,12,395
14027,572,2025-09-13,Organic,Mobile,8,191
14028,1901,2025-09-13,Paid,Desktop,14,252
14029,86,2025-09-13,Referral,Mobile,2,610
14030,832,2025-09-13,Paid,Desktop,11,80
14031,1046,2025-09-13,Organic,Mobile,12,63
14032,1927,2025-09-13,Paid,Desktop,7,490
14033,157,2025-09-13,Referral,Mobile,8,143
14034,1515,2025-09-13,Paid,Desktop,4,244
14035,1159,2025-09-13,Organic,Tablet,8,672
14036,1227,2025-09-13,Organic,Desktop,6,870
14037,200,2025-09-13,Organic,Desktop,1,327
14038,66,2025-09-13,Organic,Mobile,4,857
14039,1163,2025-09-13,Organic,Mobile,5,232
14040,993,2025-09-13,Paid,Desktop,2,634
14041,342,2025-09-13,Social,Desktop,1,537
14042,441,2025-09-13,Social,Desktop,1,290
14043,1078,2025-09-13,Paid,Desktop,7,506
14044,472,2025-09-13,Organic,Mobile,9,522
14045,189,2025-09-13,Paid,Mobile,10,500
14046,1588,2025-09-13,Paid,Desktop,3,302
14047,1701,2025-09-13,Paid,Desktop,11,871
14048,1400,2025-09-13,Organic,Desktop,5,475
14049,641,2025-09-13,Social,Mobile,2,112
14050,1545,2025-09-13,Paid,Tablet,5,462
14051,1373,2025-09-13,Social,Desktop,9,827
14052,1475,2025-09-13,Paid,Desktop,10,448
14053,1494,2025-09-13,Paid,Mobile,13,645
14054,1228,2025-09-13,Paid,Mobile,5,416
14055,1020,2025-09-13,Paid,Tablet,5,304
14056,767,2025-09-13,Social,Mobile,8,605
14057,824,2025-09-13,Paid,Mobile,9,159
14058,490,2025-09-13,Paid,Mobile,1,226
14059,1578,2025-09-13,Paid,Desktop,1,471
14060,1485,2025-09-13,Social,Mobile,1,349
14061,1466,2025-09-13,Referral,Desktop,2,390
14062,214,2025-09-13,Organic,Mobile,2,104
14063,80,2025-09-13,Organic,Mobile,5,371
14064,237,2025-09-13,Organic,Desktop,4,663
14065,419,2025-09-13,Referral,Mobile,9,900
14066,294,2025-09-13,Referral,Mobile,7,421
14067,443,2025-09-13,Organic,Tablet,15,738
14068,1989,2025-09-13,Organic,Desktop,6,306
14069,376,2025-09-13,Paid,Desktop,4,545
14070,1914,2025-09-13,Social,Desktop,9,141
14071,1293,2025-09-13,Paid,Desktop,5,801
14072,462,2025-09-13,Social,Mobile,9,882
14073,1336,2025-09-13,Organic,Mobile,4,553
14074,119,2025-09-13,Social,Desktop,12,626
14075,366,2025-09-13,Organic,Mobile,3,158
14076,1083,2025-09-13,Organic,Tablet,11,134
14077,490,2025-09-13,Social,Desktop,9,490
14078,1388,2025-09-13,Organic,Mobile,10,589
14079,1982,2025-09-13,Organic,Mobile,7,101
14080,94,2025-09-13,Organic,Desktop,5,606
14081,507,2025-09-13,Organic,Mobile,1,96
14082,31,2025-09-13,Paid,Mobile,13,493
14083,1194,2025-09-13,Organic,Desktop,6,408
14084,1832,2025-09-13,Social,Desktop,15,153
14085,597,2025-09-13,Organic,Desktop,14,590
14086,1131,2025-09-13,Social,Mobile,6,146
14087,49,2025-09-13,Social,Desktop,2,689
14088,667,2025-09-13,Social,Mobile,11,381
14089,1942,2025-09-13,Referral,Desktop,12,529
14090,739,2025-09-13,Paid,Desktop,3,206
14091,979,2025-09-13,Organic,Desktop,5,842
14092,601,2025-09-13,Paid,Desktop,4,690
14093,678,2025-09-13,Paid,Mobile,11,333
14094,456,2025-09-13,Paid,Mobile,10,79
14095,495,2025-09-13,Organic,Mobile,11,862
14096,410,2025-09-13,Paid,Desktop,7,201
14097,1220,2025-09-13,Paid,Desktop,12,176
14098,1374,2025-09-13,Organic,Desktop,1,663
14099,1960,2025-09-13,Social,Desktop,1,257
14100,1371,2025-09-13,Paid,Desktop,12,194
14101,1136,2025-09-13,Organic,Mobile,12,892
14102,1694,2025-09-13,Referral,Mobile,9,653
14103,1652,2025-09-13,Organic,Desktop,3,53
14104,1076,2025-09-13,Organic,Mobile,6,526
14105,1404,2025-09-13,Referral,Mobile,9,297
14106,1955,2025-09-13,Social,Mobile,12,183
14107,1959,2025-09-13,Paid,Desktop,13,177
14108,1458,2025-09-13,Organic,Tablet,6,704
14109,104,2025-09-13,Social,Mobile,3,159
14110,880,2025-09-13,Social,Mobile,7,503
14111,821,2025-09-13,Organic,Desktop,6,608
14112,1273,2025-09-13,Paid,Mobile,10,394
14113,498,2025-09-13,Paid,Desktop,1,292
14114,970,2025-09-13,Organic,Desktop,5,379
14115,1799,2025-09-13,Social,Tablet,5,160
14116,238,2025-09-13,Organic,Mobile,12,303
14117,106,2025-09-13,Paid,Mobile,12,761
14118,1878,2025-09-13,Social,Desktop,5,332
14119,548,2025-09-13,Social,Mobile,3,199
14120,721,2025-09-13,Organic,Desktop,6,895
14121,1446,2025-09-13,Referral,Mobile,4,443
14122,1913,2025-09-13,Organic,Desktop,1,662
14123,1853,2025-09-13,Social,Desktop,14,552
14124,1541,2025-09-13,Paid,Desktop,9,728
14125,458,2025-09-13,Paid,Desktop,2,656
14126,1324,2025-09-13,Paid,Mobile,5,466
14127,1968,2025-09-13,Organic,Desktop,2,128
14128,421,2025-09-13,Referral,Desktop,10,450
14129,1087,2025-09-13,Referral,Mobile,1,519
14130,1244,2025-09-13,Referral,Mobile,11,542
14131,1984,2025-09-13,Organic,Mobile,2,447
14132,1481,2025-09-13,Social,Mobile,8,122
14133,1517,2025-09-13,Organic,Mobile,11,543
14134,1593,2025-09-13,Referral,Desktop,9,96
14135,1227,2025-09-13,Paid,Desktop,15,548
14136,1839,2025-09-13,Social,Desktop,15,556
14137,1619,2025-09-13,Organic,Mobile,6,531
14138,633,2025-09-13,Paid,Desktop,6,697
14139,1106,2025-09-13,Paid,Mobile,10,451
14140,248,2025-09-13,Organic,Desktop,6,693
14141,219,2025-09-13,Organic,Desktop,13,630
14142,237,2025-09-13,Referral,Desktop,2,397
14143,440,2025-09-13,Paid,Desktop,2,584
14144,334,2025-09-13,Paid,Tablet,7,166
14145,1872,2025-09-13,Social,Desktop,8,314
14146,929,2025-09-13,Paid,Desktop,5,542
14147,997,2025-09-13,Organic,Mobile,4,82
14148,1944,2025-09-13,Social,Desktop,2,866
14149,693,2025-09-13,Paid,Tablet,4,36
14150,690,2025-09-13,Paid,Mobile,14,532
14151,643,2025-09-13,Organic,Desktop,6,609
14152,1189,2025-09-13,Paid,Desktop,6,42
14153,1387,2025-09-13,Organic,Desktop,4,546
14154,341,2025-09-13,Referral,Desktop,4,688
14155,1248,2025-09-13,Paid,Desktop,13,532
14156,251,2025-09-13,Paid,Mobile,11,166
14157,1378,2025-09-13,Social,Desktop,8,734
14158,1127,2025-09-13,Organic,Mobile,15,636
14159,1462,2025-09-13,Organic,Desktop,9,446
14160,1212,2025-09-13,Social,Desktop,5,334
14161,1893,2025-09-13,Paid,Desktop,15,350
14162,150,2025-09-13,Organic,Mobile,1,193
14163,1779,2025-09-13,Organic,Desktop,9,707
14164,1271,2025-09-13,Organic,Mobile,9,204
14165,863,2025-09-13,Organic,Desktop,5,113
14166,847,2025-09-13,Social,Mobile,9,128
14167,1733,2025-09-13,Organic,Mobile,5,79
14168,1809,2025-09-13,Organic,Mobile,12,229
14169,2000,2025-09-13,Paid,Mobile,11,481
14170,183,2025-09-13,Paid,Mobile,10,654
14171,113,2025-09-13,Organic,Desktop,8,266
14172,1197,2025-09-13,Paid,Desktop,13,554
14173,1816,2025-09-13,Paid,Desktop,14,827
14174,1485,2025-09-13,Paid,Desktop,13,36
14175,1926,2025-09-13,Organic,Tablet,10,881
14176,345,2025-09-13,Social,Mobile,13,140
14177,40,2025-09-13,Social,Mobile,15,259
14178,1302,2025-09-13,Organic,Mobile,9,862
14179,1188,2025-09-13,Organic,Tablet,11,482
14180,668,2025-09-13,Referral,Desktop,10,336
14181,973,2025-09-13,Social,Mobile,15,355
14182,999,2025-09-13,Organic,Mobile,5,67
14183,560,2025-09-13,Social,Desktop,4,450
14184,1063,2025-09-13,Paid,Desktop,7,872
14185,1691,2025-09-13,Organic,Desktop,1,774
14186,685,2025-09-13,Paid,Mobile,7,102
14187,1014,2025-09-13,Paid,Desktop,4,394
14188,1442,2025-09-13,Social,Desktop,2,801
14189,1191,2025-09-13,Paid,Tablet,11,720
14190,1138,2025-09-13,Organic,Mobile,11,494
14191,621,2025-09-13,Referral,Mobile,3,169
14192,1786,2025-09-13,Paid,Desktop,2,360
14193,1295,2025-09-13,Paid,Mobile,14,334
14194,1922,2025-09-13,Social,Desktop,14,479
14195,1065,2025-09-13,Organic,Desktop,10,681
14196,1679,2025-09-13,Paid,Mobile,11,403
14197,1115,2025-09-13,Paid,Desktop,2,259
14198,286,2025-09-13,Paid,Mobile,11,812
14199,692,2025-09-13,Organic,Desktop,1,436
14200,513,2025-09-13,Paid,Mobile,13,567
14201,1748,2025-09-13,Paid,Mobile,2,880
14202,556,2025-09-13,Paid,Mobile,2,666
14203,228,2025-09-13,Paid,Mobile,3,850
14204,1938,2025-09-13,Referral,Desktop,13,738
14205,370,2025-09-13,Organic,Desktop,8,620
14206,1236,2025-09-13,Organic,Desktop,7,68
14207,757,2025-09-13,Social,Desktop,5,51
14208,1874,2025-09-13,Social,Desktop,3,108
14209,590,2025-09-13,Organic,Desktop,14,426
14210,1161,2025-09-13,Social,Mobile,9,213
14211,775,2025-09-13,Paid,Desktop,11,189
14212,955,2025-09-13,Organic,Desktop,2,680
14213,1139,2025-09-13,Paid,Desktop,5,835
14214,622,2025-09-13,Paid,Mobile,13,341
14215,560,2025-09-13,Paid,Mobile,1,682
14216,1372,2025-09-13,Paid,Mobile,6,335
14217,701,2025-09-13,Paid,Desktop,2,695
14218,871,2025-09-13,Organic,Desktop,6,396
14219,1037,2025-09-13,Paid,Desktop,10,464
14220,1978,2025-09-13,Organic,Desktop,10,612
14221,674,2025-09-13,Organic,Tablet,15,814
14222,93,2025-09-13,Organic,Desktop,7,538
14223,721,2025-09-13,Organic,Desktop,6,720
14224,1830,2025-09-13,Organic,Mobile,7,665
14225,1713,2025-09-13,Paid,Desktop,9,467
14226,1162,2025-09-13,Organic,Desktop,9,406
14227,972,2025-09-13,Social,Desktop,14,850
14228,105,2025-09-13,Paid,Mobile,10,44
14229,841,2025-09-13,Referral,Desktop,10,540
14230,1577,2025-09-13,Organic,Mobile,12,98
14231,56,2025-09-13,Paid,Mobile,13,562
14232,1808,2025-09-13,Paid,Desktop,12,794
14233,277,2025-09-13,Paid,Desktop,10,218
14234,725,2025-09-13,Organic,Desktop,14,116
14235,978,2025-09-13,Paid,Desktop,8,603
14236,237,2025-09-13,Organic,Desktop,4,776
14237,1996,2025-09-13,Paid,Mobile,9,869
14238,602,2025-09-13,Organic,Desktop,9,186
14239,136,2025-09-13,Paid,Desktop,1,259
14240,1162,2025-09-13,Organic,Mobile,8,323
14241,632,2025-09-13,Organic,Mobile,2,674
14242,865,2025-09-13,Organic,Tablet,15,696
14243,1722,2025-09-13,Paid,Mobile,5,223
14244,1694,2025-09-13,Paid,Desktop,8,415
14245,119,2025-09-13,Organic,Mobile,15,152
14246,1128,2025-09-13,Referral,Mobile,3,612
14247,50,2025-09-13,Paid,Desktop,8,556
14248,524,2025-09-13,Paid,Desktop,4,707
14249,1478,2025-09-13,Organic,Mobile,13,552
14250,549,2025-09-13,Organic,Mobile,9,693
14251,1963,2025-09-13,Organic,Desktop,10,321
14252,357,2025-09-13,Paid,Mobile,8,633
14253,473,2025-09-13,Organic,Desktop,14,241
14254,669,2025-09-13,Paid,Desktop,2,872
14255,876,2025-09-13,Social,Desktop,2,526
14256,504,2025-09-13,Organic,Mobile,14,38
14257,1453,2025-09-13,Paid,Tablet,3,587
14258,361,2025-09-13,Social,Desktop,13,716
14259,1147,2025-09-13,Organic,Desktop,11,229
14260,1318,2025-09-13,Paid,Desktop,2,227
14261,1003,2025-09-13,Organic,Desktop,4,799
14262,795,2025-09-13,Organic,Mobile,15,43
14263,1991,2025-09-13,Organic,Mobile,14,265
14264,540,2025-09-13,Organic,Desktop,8,364
14265,744,2025-09-13,Organic,Desktop,6,624
14266,234,2025-09-13,Paid,Desktop,10,385
14267,1173,2025-09-13,Organic,Desktop,2,433
14268,1523,2025-09-13,Paid,Mobile,5,135
14269,1474,2025-09-13,Referral,Desktop,6,159
14270,1585,2025-09-13,Referral,Desktop,3,431
14271,188,2025-09-13,Referral,Desktop,6,680
14272,904,2025-09-13,Social,Desktop,14,781
14273,96,2025-09-13,Paid,Mobile,15,677
14274,100,2025-09-13,Paid,Mobile,15,572
14275,1675,2025-09-13,Social,Mobile,13,835
14276,1843,2025-09-13,Paid,Mobile,8,758
14277,235,2025-09-13,Organic,Desktop,14,335
14278,606,2025-09-13,Paid,Desktop,9,193
14279,1612,2025-09-13,Referral,Desktop,10,817
14280,865,2025-09-13,Paid,Tablet,7,288
14281,888,2025-09-13,Referral,Desktop,9,756
14282,528,2025-09-13,Organic,Mobile,14,781
14283,706,2025-09-13,Paid,Desktop,14,391
14284,1965,2025-09-13,Social,Desktop,15,53
14285,1369,2025-09-13,Organic,Desktop,5,291
14286,1768,2025-09-13,Organic,Desktop,13,735
14287,1500,2025-09-13,Organic,Desktop,9,214
14288,1697,2025-09-13,Organic,Desktop,7,882
14289,1485,2025-09-13,Paid,Desktop,12,679
14290,1161,2025-09-13,Paid,Mobile,2,685
14291,1809,2025-09-13,Organic,Desktop,15,289
14292,515,2025-09-13,Organic,Tablet,7,459
14293,427,2025-09-13,Paid,Mobile,14,127
14294,635,2025-09-13,Referral,Desktop,11,689
14295,1113,2025-09-13,Organic,Desktop,3,178
14296,305,2025-09-13,Social,Desktop,3,431
14297,1665,2025-09-13,Social,Mobile,5,798
14298,13,2025-09-13,Social,Desktop,13,333
14299,1940,2025-09-13,Organic,Mobile,12,806
14300,849,2025-09-13,Paid,Desktop,2,450
14301,13,2025-09-13,Paid,Desktop,15,466
14302,233,2025-09-13,Paid,Desktop,8,379
14303,1579,2025-09-13,Paid,Desktop,8,772
14304,919,2025-09-13,Referral,Desktop,12,510
14305,1112,2025-09-13,Organic,Mobile,15,217
14306,1617,2025-09-13,Referral,Mobile,6,322
14307,1456,2025-09-13,Organic,Desktop,13,800
14308,1182,2025-09-13,Organic,Mobile,4,408
14309,490,2025-09-13,Paid,Mobile,5,297
14310,1850,2025-09-13,Organic,Desktop,1,639
14311,1951,2025-09-13,Organic,Desktop,13,392
14312,723,2025-09-13,Organic,Desktop,1,178
14313,1494,2025-09-13,Organic,Desktop,8,122
14314,1052,2025-09-13,Organic,Tablet,3,571
14315,1929,2025-09-13,Social,Desktop,11,102
14316,157,2025-09-13,Paid,Desktop,7,475
14317,1227,2025-09-13,Organic,Mobile,13,472
14318,1963,2025-09-13,Social,Mobile,13,157
14319,603,2025-09-13,Paid,Desktop,10,238
14320,582,2025-09-13,Paid,Mobile,15,887
14321,1046,2025-09-13,Paid,Mobile,6,613
14322,1728,2025-09-13,Social,Desktop,6,819
14323,1503,2025-09-13,Referral,Desktop,13,477
14324,627,2025-09-13,Organic,Mobile,3,762
14325,1737,2025-09-13,Referral,Desktop,15,424
14326,1177,2025-09-13,Referral,Desktop,5,85
14327,415,2025-09-13,Referral,Mobile,14,186
14328,368,2025-09-13,Organic,Desktop,3,79
14329,1463,2025-09-13,Organic,Desktop,9,801
14330,445,2025-09-13,Organic,Desktop,10,570
14331,1206,2025-09-13,Social,Desktop,2,128
14332,690,2025-09-13,Social,Tablet,12,563
14333,212,2025-09-13,Organic,Desktop,5,618
14334,472,2025-09-13,Organic,Mobile,1,710
14335,509,2025-09-13,Organic,Desktop,9,858
14336,1947,2025-09-13,Organic,Desktop,3,282
14337,299,2025-09-13,Paid,Desktop,7,682
14338,154,2025-09-13,Referral,Desktop,7,421
14339,940,2025-09-13,Paid,Mobile,12,330
14340,11,2025-09-13,Social,Mobile,7,887
14341,1646,2025-09-13,Referral,Mobile,5,698
14342,1722,2025-09-13,Organic,Desktop,14,518
14343,282,2025-09-13,Organic,Mobile,5,424
14344,757,2025-09-13,Organic,Mobile,8,226
14345,1338,2025-09-13,Referral,Mobile,1,821
14346,312,2025-09-13,Paid,Desktop,8,820
14347,1830,2025-09-13,Paid,Desktop,2,195
14348,536,2025-09-13,Referral,Desktop,7,287
14349,632,2025-09-13,Organic,Desktop,5,518
14350,1840,2025-09-13,Organic,Desktop,12,217
14351,1200,2025-09-13,Paid,Mobile,4,216
14352,1843,2025-09-13,Paid,Mobile,8,471
14353,1019,2025-09-13,Paid,Desktop,7,140
14354,1039,2025-09-13,Paid,Desktop,2,647
14355,968,2025-09-13,Paid,Tablet,5,623
14356,1167,2025-09-13,Social,Mobile,10,70
14357,1154,2025-09-13,Paid,Mobile,1,849
14358,1076,2025-09-13,Organic,Desktop,7,586
14359,423,2025-09-13,Organic,Desktop,4,593
14360,193,2025-09-13,Paid,Mobile,10,513
14361,1587,2025-09-13,Paid,Desktop,13,402
14362,1892,2025-09-13,Social,Tablet,6,52
14363,247,2025-09-13,Paid,Desktop,7,388
14364,1837,2025-09-13,Referral,Mobile,1,275
14365,770,2025-09-13,Social,Tablet,3,350
14366,953,2025-09-13,Organic,Desktop,3,866
14367,1815,2025-09-13,Paid,Desktop,12,584
14368,7,2025-09-13,Paid,Desktop,15,446
14369,153,2025-09-13,Social,Desktop,2,503
14370,1121,2025-09-13,Referral,Desktop,1,123
